,ts_code,symbol,name,area,industry,fullname
2139,688566.SH,688566,吉贝尔,江苏,化学制药,江苏吉贝尔药业股份有限公司
2140,688567.SH,688567,孚能科技,江西,电气设备,孚能科技(赣州)股份有限公司
2141,688568.SH,688568,中科星图,北京,软件服务,中科星图股份有限公司
2142,688569.SH,688569,铁科轨道,北京,运输设备,北京铁科首钢轨道技术股份有限公司
2143,688570.SH,688570,天玛智控,北京,专用机械,北京天玛智控科技股份有限公司
2144,688571.SH,688571,杭华股份,浙江,染料涂料,杭华油墨股份有限公司
2145,688573.SH,688573,信宇人,深圳,专用机械,深圳市信宇人科技股份有限公司
2146,688575.SH,688575,亚辉龙,深圳,医疗保健,深圳市亚辉龙生物科技股份有限公司
2147,688576.SH,688576,西山科技,重庆,医疗保健,重庆西山科技股份有限公司
2148,688577.SH,688577,浙海德曼,浙江,机床制造,浙江海德曼智能装备股份有限公司
2149,688578.SH,688578,艾力斯,上海,化学制药,上海艾力斯医药科技股份有限公司
2150,688579.SH,688579,地纬智能,山东,软件服务,地纬智能科技股份有限公司
2151,688580.SH,688580,伟思医疗,江苏,医疗保健,南京伟思医疗科技股份有限公司
2152,688581.SH,688581,安杰思,浙江,医疗保健,杭州安杰思医学科技股份有限公司
2153,688582.SH,688582,芯动联科,安徽,元器件,安徽芯动联科微系统股份有限公司
2154,688583.SH,688583,思看科技,浙江,电器仪表,思看科技(杭州)股份有限公司
2155,688584.SH,688584,上海合晶,上海,半导体,上海合晶硅材料股份有限公司
2156,688585.SH,688585,上纬新材,上海,化工原料,上纬新材料科技股份有限公司
2157,688586.SH,688586,江航装备,安徽,航空,合肥江航飞机装备股份有限公司
2158,688588.SH,688588,凌志软件,江苏,软件服务,苏州工业园区凌志软件股份有限公司
2159,688589.SH,688589,力合微,深圳,半导体,深圳市力合微电子股份有限公司
2160,688590.SH,688590,新致软件,上海,软件服务,上海新致软件股份有限公司
2161,688591.SH,688591,泰凌微,上海,半导体,泰凌微电子(上海)股份有限公司
2162,688592.SH,688592,司南导航,上海,通信设备,上海司南导航技术股份有限公司
2163,688593.SH,688593,新相微,上海,半导体,上海新相微电子股份有限公司
2164,688595.SH,688595,芯海科技,深圳,半导体,芯海科技(深圳)股份有限公司
2165,688596.SH,688596,正帆科技,上海,专用机械,上海正帆科技股份有限公司
2166,688597.SH,688597,煜邦电力,北京,电器仪表,北京煜邦电力技术股份有限公司
2167,688598.SH,688598,金博股份,湖南,矿物制品,湖南金博碳素股份有限公司
2168,688599.SH,688599,天合光能,江苏,电气设备,天合光能股份有限公司
2169,688600.SH,688600,皖仪科技,安徽,电器仪表,安徽皖仪科技股份有限公司
2170,688601.SH,688601,力芯微,江苏,半导体,无锡力芯微电子股份有限公司
2171,688602.SH,688602,康鹏科技,上海,化工原料,上海康鹏科技股份有限公司
2172,688603.SH,688603,天承科技,上海,化工原料,上海天承科技股份有限公司
2173,688605.SH,688605,先锋精科,江苏,半导体,江苏先锋精密科技股份有限公司
2174,688606.SH,688606,奥泰生物,浙江,医疗保健,杭州奥泰生物技术股份有限公司
2175,688607.SH,688607,康众医疗,江苏,医疗保健,江苏康众数字医疗科技股份有限公司
2176,688608.SH,688608,恒玄科技,上海,半导体,恒玄科技(上海)股份有限公司
2177,688609.SH,688609,九联科技,广东,家用电器,广东九联科技股份有限公司
2178,688610.SH,688610,埃科光电,安徽,电器仪表,合肥埃科光电科技股份有限公司
2179,688611.SH,688611,杭州柯林,浙江,电气设备,杭州柯林电气股份有限公司
2180,688612.SH,688612,威迈斯,深圳,汽车配件,深圳威迈斯新能源(集团)股份有限公司
2181,688613.SH,688613,奥精医疗,北京,医疗保健,奥精医疗科技股份有限公司
2182,688615.SH,688615,合合信息,上海,软件服务,上海合合信息科技股份有限公司
2183,688616.SH,688616,西力科技,浙江,电器仪表,杭州西力智能科技股份有限公司
2184,688617.SH,688617,惠泰医疗,深圳,医疗保健,深圳惠泰医疗器械股份有限公司
2185,688618.SH,688618,三旺通信,深圳,通信设备,深圳市三旺通信股份有限公司
2186,688619.SH,688619,罗普特,福建,软件服务,罗普特科技集团股份有限公司
2187,688620.SH,688620,安凯微,广东,半导体,广州安凯微电子股份有限公司
2188,688621.SH,688621,阳光诺和,北京,医疗保健,北京阳光诺和药物研究股份有限公司
2189,688622.SH,688622,*ST禾信,广东,电器仪表,广州禾信仪器股份有限公司
2190,688623.SH,688623,双元科技,浙江,专用机械,浙江双元科技股份有限公司
2191,688625.SH,688625,呈和科技,广东,化工原料,呈和科技股份有限公司
2192,688626.SH,688626,翔宇医疗,河南,医疗保健,河南翔宇医疗设备股份有限公司
2193,688627.SH,688627,精智达,深圳,专用机械,深圳精智达技术股份有限公司
2194,688628.SH,688628,优利德,广东,电器仪表,优利德科技(中国)股份有限公司
2195,688629.SH,688629,华丰科技,四川,元器件,四川华丰科技股份有限公司
2196,688630.SH,688630,芯碁微装,安徽,专用机械,合肥芯碁微电子装备股份有限公司
2197,688631.SH,688631,莱斯信息,江苏,软件服务,南京莱斯信息技术股份有限公司
2198,688633.SH,688633,星球石墨,江苏,专用机械,南通星球石墨股份有限公司
2199,688636.SH,688636,智明达,四川,元器件,成都智明达电子股份有限公司
2200,688638.SH,688638,誉辰智能,深圳,专用机械,深圳市誉辰智能装备股份有限公司
2201,688639.SH,688639,华恒生物,安徽,化学制药,安徽华恒生物科技股份有限公司
2202,688646.SH,688646,ST逸飞,湖北,专用机械,武汉逸飞激光股份有限公司
2203,688648.SH,688648,中邮科技,上海,机床制造,中邮科技股份有限公司
2204,688651.SH,688651,盛邦安全,北京,软件服务,远江盛邦安全科技集团股份有限公司
2205,688652.SH,688652,京仪装备,北京,半导体,北京京仪自动化装备技术股份有限公司
2206,688653.SH,688653,康希通信,上海,半导体,格兰康希通信科技(上海)股份有限公司
2207,688655.SH,688655,迅捷兴,深圳,元器件,深圳市迅捷兴科技股份有限公司
2208,688656.SH,688656,浩欧博,江苏,医疗保健,江苏浩欧博生物医药股份有限公司
2209,688657.SH,688657,浩辰软件,江苏,软件服务,苏州浩辰软件股份有限公司
2210,688658.SH,688658,悦康药业,北京,化学制药,悦康药业集团股份有限公司
2211,688659.SH,688659,元琛科技,安徽,环境保护,安徽元琛环保科技股份有限公司
2212,688660.SH,688660,电气风电,上海,电气设备,上海电气风电集团股份有限公司
2213,688661.SH,688661,和林微纳,江苏,元器件,苏州和林微纳科技股份有限公司
2214,688662.SH,688662,富信科技,广东,元器件,广东富信科技股份有限公司
2215,688663.SH,688663,新风光,山东,电气设备,新风光电子科技股份有限公司
2216,688665.SH,688665,四方光电,湖北,电器仪表,四方光电股份有限公司
2217,688667.SH,688667,菱电电控,湖北,汽车配件,武汉菱电汽车电控系统股份有限公司
2218,688668.SH,688668,鼎通科技,广东,通信设备,东莞市鼎通精密科技股份有限公司
2219,688669.SH,688669,聚石化学,广东,化工原料,广东聚石化学股份有限公司
2220,688670.SH,688670,金迪克,江苏,生物制药,江苏金迪克生物技术股份有限公司
2221,688671.SH,688671,碧兴物联,深圳,环境保护,碧兴物联科技(深圳)股份有限公司
2222,688676.SH,688676,金盘科技,海南,电气设备,海南金盘智能科技股份有限公司
2223,688677.SH,688677,海泰新光,山东,医疗保健,青岛海泰新光科技股份有限公司
2224,688678.SH,688678,福立旺,江苏,元器件,福立旺精密机电(中国)股份有限公司
2225,688679.SH,688679,通源环境,安徽,环境保护,安徽省通源环境节能股份有限公司
2226,688680.SH,688680,海优新材,上海,塑料,上海海优威新材料股份有限公司
2227,688681.SH,688681,科汇股份,山东,电气设备,山东科汇电力自动化股份有限公司
2228,688682.SH,688682,霍莱沃,上海,软件服务,上海霍莱沃电子系统技术股份有限公司
2229,688683.SH,688683,莱尔科技,广东,元器件,广东莱尔新材料科技股份有限公司
2230,688685.SH,688685,迈信林,江苏,航空,江苏迈信林航空科技股份有限公司
2231,688686.SH,688686,奥普特,广东,电器仪表,广东奥普特科技股份有限公司
2232,688687.SH,688687,凯因科技,北京,生物制药,北京凯因科技股份有限公司
2233,688689.SH,688689,银河微电,江苏,半导体,常州银河世纪微电子股份有限公司
2234,688690.SH,688690,纳微科技,江苏,化工原料,苏州纳微科技股份有限公司
2235,688691.SH,688691,灿芯股份,上海,半导体,灿芯半导体(上海)股份有限公司
2236,688692.SH,688692,达梦数据,湖北,软件服务,武汉达梦数据库股份有限公司
2237,688693.SH,688693,锴威特,江苏,半导体,苏州锴威特半导体股份有限公司
2238,688695.SH,688695,中创股份,山东,软件服务,山东中创软件商用中间件股份有限公司
2239,688696.SH,688696,极米科技,四川,家用电器,极米科技股份有限公司
2240,688697.SH,688697,纽威数控,江苏,机床制造,纽威数控装备(苏州)股份有限公司
2241,688698.SH,688698,伟创电气,江苏,电气设备,苏州伟创电气科技股份有限公司
2242,688699.SH,688699,明微电子,深圳,半导体,深圳市明微电子股份有限公司
